CustomerID,I,Iu,Imax,Ep,Eb,Stot,Smax,Savg,NSess,Country,Fav_weekday,Fav_month,K_2,DBS15
13631.0,67,2,20,0.9709505944546686,2.3219280948873617,332.5,100.0,66.5,5,United Kingdom,Sunday,January,0,-1
14422.0,2099,163,656,7.281671989898517,2.3497188232620467,3462.6899999999987,1129.2500000000007,577.1150000000001,190,United Kingdom,Friday,June,1,-1
17725.0,2012,106,272,6.526601700996818,3.4432563614695706,2934.380000000001,322.76,266.76181818181817,176,United Kingdom,Friday,April,1,-1
13072.0,69,7,69,2.8073549220576046,0.0,177.14999999999995,177.14999999999995,177.14999999999995,7,United Kingdom,Friday,March,0,0
15695.0,161,20,146,4.3219280948873635,0.6098403047164004,357.81000000000006,307.56000000000006,178.90500000000003,20,United Kingdom,Friday,March,0,0
14110.0,1505,87,322,6.238604371154017,3.005429559568177,2913.8700000000013,627.24,291.387,135,United Kingdom,Friday,April,1,-1
16716.0,24,1,24,0.0,0.0,166.8,166.8,166.8,1,United Kingdom,Friday,March,0,1
14059.0,68,7,68,2.8073549220576046,0.0,132.59999999999997,132.59999999999997,132.59999999999997,7,United Kingdom,Friday,March,0,0
16511.0,311,119,128,6.784435126681256,1.5539127703421878,667.3299999999998,262.83000000000004,222.44333333333336,142,United Kingdom,Friday,July,1,-1
16256.0,77,6,77,2.5849625007211556,0.0,169.95000000000005,169.95000000000005,169.95000000000005,6,United Kingdom,Friday,March,0,0
13591.0,456,46,222,5.5235619560570095,1.531000155043516,809.5799999999998,340.9,269.86,46,United Kingdom,Friday,June,1,0
14066.0,42,6,42,2.5849625007211556,0.0,114.3,114.3,114.3,6,United Kingdom,Friday,March,0,0
15483.0,170,71,95,6.096928094887358,1.5044354851826067,192.76,104.23000000000003,48.19000000000001,80,United Kingdom,Friday,January,0,0
16626.0,1240,71,346,5.936108863244335,3.3245316832132485,2327.24,611.0999999999998,145.4525,128,United Kingdom,Friday,April,1,-1
15019.0,147,62,147,5.9375,0.0,225.86,225.86,225.86,64,United Kingdom,Friday,March,0,0
14315.0,931,53,267,5.5347090892393815,2.209599771204409,2014.0299999999984,710.03,335.6716666666667,84,United Kingdom,Friday,August,1,-1
17921.0,419,110,135,6.680846558164732,1.970030802803732,769.3800000000003,262.17,192.345,138,United Kingdom,Friday,July,1,0
14041.0,94,21,94,4.39231742277876,0.0,141.41,141.41,141.41,21,United Kingdom,Friday,March,0,0
17060.0,24,3,24,1.584962500721156,0.0,50.40000000000001,50.40000000000001,50.40000000000001,3,United Kingdom,Friday,March,0,0
16023.0,341,80,165,6.269630874107442,1.5415242235276525,548.8600000000001,219.55000000000004,182.95333333333332,90,United Kingdom,Friday,March,1,0
17133.0,18,2,9,0.9182958340544896,1.584962500721156,32.4,17.55,10.8,3,United Kingdom,Friday,July,0,-1
12878.0,545,37,333,5.132257608230924,0.978070970973496,839.0899999999998,523.91,419.545,46,United Kingdom,Friday,April,1,0
14155.0,25,6,25,2.5849625007211556,0.0,118.75,118.75,118.75,6,United Kingdom,Friday,March,0,0
17043.0,752,83,384,6.368507898969237,1.8202818158911784,1144.9799999999996,672.5999999999998,286.245,84,United Kingdom,Friday,July,1,-1
13046.0,249,26,179,4.6808134280893965,0.975119064940866,419.11,272.99,209.555,27,United Kingdom,Friday,March,0,0
14633.0,84,14,84,3.8073549220576055,0.0,235.4,235.4,235.4,14,United Kingdom,Friday,March,0,0
12948.0,969,74,313,6.068204369416955,2.5997070134176177,1892.36,485.16000000000014,270.33714285714285,107,United Kingdom,Friday,August,1,-1
15703.0,66,5,66,2.3219280948873617,0.0,211.5,211.5,211.5,5,United Kingdom,Sunday,March,0,0
17134.0,77,11,57,3.3927474104487847,0.7793498372920852,232.35,157.75,116.175,13,United Kingdom,Sunday,August,0,0
17795.0,232,40,119,5.297079327540667,0.9402859586706308,311.4799999999998,163.35000000000005,155.74,42,United Kingdom,Monday,June,0,0
12902.0,62,7,62,2.8073549220576046,0.0,87.78,87.78,87.78,7,United Kingdom,Sunday,March,0,0
14232.0,1180,71,439,6.0118421881310145,2.079019948513614,1630.6600000000005,607.21,326.13199999999995,96,United Kingdom,Friday,August,1,-1
14693.0,24,7,24,2.8073549220576046,0.0,45.4,45.4,45.4,7,United Kingdom,Sunday,March,0,0
12407.0,850,48,400,5.479757419459163,1.956340095933375,1085.01,511.34000000000015,217.00200000000004,61,Belgium,Friday,April,1,-1
16728.0,649,205,338,7.564806638919856,1.8198772089202657,838.7799999999993,369.32000000000016,209.69500000000005,249,United Kingdom,Monday,April,1,-1
16096.0,146,8,146,3.0,0.0,124.62,124.62,124.62,8,United Kingdom,Sunday,March,0,0
13592.0,77,11,35,3.459431618637298,1.5394847569315018,159.51,65.77,53.17,11,United Kingdom,Monday,April,0,0
15140.0,788,63,243,5.960829351489997,2.6294446661292508,1604.0099999999998,395.75,229.1442857142857,65,United Kingdom,Sunday,April,1,-1
12843.0,643,57,155,5.584655743399796,2.4468388077291565,1386.5399999999993,310.55,198.07714285714292,87,United Kingdom,Friday,June,1,0
14408.0,1143,51,396,5.423558048708778,2.3313207434309033,1816.03,535.7900000000002,259.4328571428572,92,United Kingdom,Friday,April,1,-1
15408.0,92,24,92,4.584962500721156,0.0,121.98,121.98,121.98,24,United Kingdom,Sunday,March,0,0
15445.0,54,3,54,1.584962500721156,0.0,68.1,68.1,68.1,3,United Kingdom,Sunday,March,0,0
15452.0,277,44,131,5.374054652635585,1.1343290295035011,492.83,201.34999999999997,164.2766666666666,53,United Kingdom,Sunday,March,0,0
14223.0,510,39,205,5.225186429663006,1.5694882449983494,736.5600000000002,269.37,245.52000000000007,45,United Kingdom,Saturday,August,0,0
16619.0,133,14,133,3.8073549220576055,0.0,226.21,226.21,226.21,14,United Kingdom,Monday,March,0,0
14762.0,305,20,305,4.3219280948873635,0.0,277.12,277.12,277.12,20,United Kingdom,Monday,March,0,0
13934.0,379,28,379,4.807354922057602,0.0,818.6499999999999,818.6499999999999,818.6499999999999,28,United Kingdom,Monday,March,1,-1
15669.0,238,27,124,4.754887502163472,1.7139350452807205,437.00000000000017,218.94,109.25,27,United Kingdom,Monday,August,0,0
16384.0,252,29,198,4.857980995127571,0.7355085815538398,502.19999999999993,392.1,251.1,29,United Kingdom,Monday,March,0,0
18224.0,69,10,69,3.3219280948873617,0.0,158.95000000000005,158.95000000000005,158.95000000000005,10,United Kingdom,Monday,March,0,0
14245.0,957,95,619,6.564129167387828,0.9544340029249648,1516.6999999999996,896.1000000000001,758.3499999999998,96,United Kingdom,Monday,April,1,-1
17678.0,207,16,207,4.0,0.0,298.11,298.11,298.11,16,United Kingdom,Monday,March,0,0
15855.0,470,59,151,5.730875438448058,2.143385500827409,712.2399999999997,237.55,142.44799999999998,80,United Kingdom,Monday,April,1,0
16036.0,499,51,445,5.6724253419715005,0.6267511370265895,607.69,539.9500000000002,303.84500000000014,51,United Kingdom,Monday,March,1,-1
17763.0,12,1,12,0.0,0.0,15.0,15.0,15.0,1,United Kingdom,Monday,March,0,1
13262.0,117,9,117,3.169925001442312,0.0,132.29000000000002,132.29000000000002,132.29000000000002,9,United Kingdom,Monday,March,0,0
17152.0,109,8,68,3.0,1.2987949406953985,310.7,218.0,103.56666666666666,8,United Kingdom,Monday,March,0,0
14632.0,46,6,46,2.5849625007211556,0.0,79.93999999999998,79.93999999999998,79.93999999999998,6,United Kingdom,Tuesday,March,0,0
13900.0,381,35,270,5.114369445886754,0.9436016312993821,553.95,327.0200000000001,276.975,36,United Kingdom,Tuesday,March,0,0
14875.0,347,36,295,5.155399311574898,0.4941829348497887,788.1499999999999,663.7499999999998,394.0749999999999,37,United Kingdom,Tuesday,August,1,-1
15132.0,507,47,220,5.533077191053983,1.7467369132461792,791.69,337.2399999999999,158.33800000000005,49,United Kingdom,Friday,August,1,0
17272.0,1402,65,504,5.890004410510337,1.5811144520051783,1868.67,674.1399999999998,622.8899999999999,103,United Kingdom,Monday,March,1,-1
16135.0,190,18,190,4.169925001442313,0.0,313.7,313.7,313.7,18,United Kingdom,Tuesday,March,0,0
12831.0,61,6,61,2.5849625007211556,0.0,124.75,124.75,124.75,6,United Kingdom,Tuesday,March,0,0
15437.0,77,42,77,5.379753126795121,0.0,183.71000000000004,183.71000000000004,183.71000000000004,43,United Kingdom,Tuesday,March,0,0
14377.0,39,3,27,1.584962500721156,0.9182958340544896,155.25,119.85,77.625,3,United Kingdom,Thursday,January,0,0
16374.0,230,95,183,6.5238317164826185,0.7482932859824889,396.2799999999997,284.68,198.14,103,United Kingdom,Sunday,April,1,0
13196.0,1219,94,737,6.4843662854261215,1.4546492643734172,1704.03,1040.9200000000003,426.00750000000016,107,United Kingdom,Friday,March,1,-1
16809.0,648,76,194,5.9678497385538725,2.231793362213669,882.59,294.32000000000016,176.51800000000003,145,United Kingdom,Saturday,July,1,-1
15457.0,130,55,130,5.762714575568245,0.0,217.17,217.17,217.17,57,United Kingdom,Tuesday,March,0,0
16721.0,172,37,172,5.209453365628955,0.0,292.47,292.47,292.47,37,United Kingdom,Tuesday,March,0,0
12399.0,699,42,363,5.3496489125787505,1.7846976057250203,729.1500000000002,273.05,182.2875,46,Belgium,Thursday,December,1,-1
17733.0,361,27,278,4.735926350629031,0.9059282160429992,471.63,296.5800000000001,235.81500000000003,28,United Kingdom,Tuesday,January,0,0
15410.0,1059,41,226,5.217748756123428,2.9058914537415848,2612.189999999999,656.42,326.52375,106,United Kingdom,Friday,April,1,-1
13239.0,231,19,231,4.247927513443588,0.0,292.11999999999995,292.11999999999995,292.11999999999995,19,United Kingdom,Wednesday,March,0,0
15449.0,714,46,296,5.433681461495204,1.5671107783420124,903.26,326.82,301.08666666666664,57,United Kingdom,Sunday,July,1,0
14870.0,119,13,119,3.7004397181410926,0.0,327.24999999999994,327.24999999999994,327.24999999999994,13,United Kingdom,Wednesday,March,0,0
13821.0,147,49,106,5.557354922057606,0.8631205685666309,321.8900000000001,231.9,160.945,56,United Kingdom,Monday,July,0,0
17096.0,284,38,91,5.234120167580196,1.956369041380524,771.84,269.73,192.96000000000004,39,United Kingdom,Saturday,December,0,0
12818.0,96,7,96,2.8073549220576046,0.0,267.6,267.6,267.6,7,Austria,Wednesday,March,0,0
12604.0,200,14,136,3.773557262275185,0.9709505944546686,236.17999999999995,160.5,118.09,15,France,Wednesday,March,0,0
18191.0,44,2,44,1.0,0.0,37.4,37.4,37.4,2,United Kingdom,Wednesday,March,0,0
14461.0,638,149,304,7.198705050435548,1.245340973402567,1468.3099999999995,730.8899999999999,489.43666666666667,155,United Kingdom,Thursday,July,1,-1
13132.0,18,2,18,1.0,0.0,60.3,60.3,60.3,2,United Kingdom,Wednesday,March,0,0
16859.0,626,35,339,5.101345257520845,0.9867867202680318,500.05,273.55999999999995,250.025,37,United Kingdom,Monday,July,0,0
15245.0,832,46,486,5.3788640881881,1.3470649779229211,1490.76,808.0400000000002,496.92000000000013,70,United Kingdom,Friday,July,1,-1
17486.0,189,23,189,4.523561956057013,0.0,376.97,376.97,376.97,23,United Kingdom,Wednesday,March,0,0
12564.0,125,17,125,4.08746284125034,0.0,336.1500000000001,336.1500000000001,336.1500000000001,17,France,Wednesday,March,0,0
15644.0,541,164,266,7.204278994285589,1.6655639344707964,732.0899999999997,339.49999999999994,183.0225,228,United Kingdom,Monday,June,1,-1
14075.0,614,30,264,4.826874881864641,1.4689800860827833,728.54,278.26,242.84666666666664,38,United Kingdom,Sunday,March,0,0
17250.0,158,51,89,5.661978179679557,0.9828586897127056,282.6199999999999,142.7,141.31,52,United Kingdom,Sunday,June,0,0
14129.0,520,30,164,4.693660689688187,2.1521125612957097,1077.06,358.9000000000001,215.412,50,United Kingdom,Friday,August,1,0
15651.0,343,25,198,4.582118926162054,1.4530732564535929,491.66,200.14,163.88666666666668,29,United Kingdom,Friday,March,0,0
13035.0,196,15,124,3.875,0.9544340029249648,324.0,204.6,162.0,16,United Kingdom,Thursday,March,0,0
17644.0,1468,87,316,6.221497551963418,3.000318055670576,2201.2499999999995,371.82,200.1136363636364,130,United Kingdom,Friday,August,1,-1
13341.0,285,35,285,5.129283016944964,0.0,603.55,603.55,603.55,35,United Kingdom,Thursday,March,0,0
13512.0,141,13,141,3.7004397181410926,0.0,228.51,228.51,228.51,13,United Kingdom,Thursday,March,0,0
16620.0,84,8,44,3.0,1.0,144.96,83.2,72.48,8,United Kingdom,Sunday,June,0,0
17698.0,93,8,93,3.0,0.0,154.95000000000005,154.95000000000005,154.95000000000005,8,United Kingdom,Thursday,March,0,0
14267.0,430,20,230,4.17619062614183,1.3893152742980257,812.9400000000003,448.08,270.98,36,United Kingdom,Thursday,June,0,-1
16022.0,248,62,248,5.930060120720764,0.0,532.2800000000002,532.2800000000002,532.2800000000002,65,United Kingdom,Thursday,March,1,-1
14235.0,877,49,400,5.5346208657799245,1.9796967084919008,1454.34,614.15,290.86800000000005,58,United Kingdom,Saturday,April,1,-1
16769.0,64,25,64,4.548394345536403,0.0,206.19000000000003,206.19000000000003,206.19000000000003,30,United Kingdom,Thursday,March,0,0
17754.0,1091,74,347,6.182838116298154,1.9877344055115158,981.6999999999997,513.6,196.34,78,United Kingdom,Friday,February,1,-1
12408.0,1055,74,319,6.127909901861184,2.1092312573355767,1869.4699999999993,586.19,373.89400000000006,90,Belgium,Friday,February,1,-1
16063.0,262,23,262,4.523561956057013,0.0,335.32000000000005,335.32000000000005,335.32000000000005,23,United Kingdom,Thursday,March,0,0
15178.0,30,3,30,1.584962500721156,0.0,40.5,40.5,40.5,3,United Kingdom,Thursday,March,0,0
14348.0,169,16,169,4.0,0.0,297.8700000000001,297.8700000000001,297.8700000000001,16,United Kingdom,Thursday,March,0,0
15815.0,314,15,218,3.82687488186464,1.312430802347936,522.4799999999998,256.08000000000004,174.16,19,United Kingdom,Friday,July,0,0
13695.0,927,41,188,5.119427771381149,3.4733659421153757,1616.5300000000002,305.22,124.34846153846156,73,United Kingdom,Friday,April,1,-1
17979.0,313,110,131,6.687677236072094,1.62514093616038,576.43,227.92,144.1075,130,United Kingdom,Friday,April,1,0
12545.0,468,34,338,5.021928094887364,0.8112781244591328,698.7999999999997,494.5,349.4,40,Spain,Friday,March,1,0
14758.0,257,32,126,4.86329194348417,1.935391243800004,711.8199999999998,270.45000000000005,177.955,41,United Kingdom,Friday,April,0,0
14536.0,30,13,30,3.7004397181410926,0.0,76.0,76.0,76.0,13,United Kingdom,Friday,March,0,0
13662.0,477,41,176,5.333241498888143,1.5795511443616177,647.0600000000002,263.24,215.68666666666667,43,United Kingdom,Friday,March,0,0
17946.0,71,16,62,3.9477027792200894,0.6500224216483541,79.78,62.23,39.89,18,United Kingdom,Friday,April,0,0
13743.0,552,6,108,2.5201209678065295,2.7241867087075264,805.1999999999998,163.8,115.02857142857144,27,United Kingdom,Friday,August,0,-1
18078.0,106,24,97,4.584962500721156,0.7382848661434506,185.98,173.49,92.99,24,United Kingdom,Friday,June,0,0
16780.0,267,48,170,5.521640636343322,0.7817281222714539,386.7899999999999,250.4,193.395,56,United Kingdom,Friday,August,0,0
17937.0,78,3,24,1.5,2.0,172.5,67.5,43.125,4,United Kingdom,Sunday,August,0,-1
18273.0,40,1,20,0.0,1.0,102.0,51.0,51.0,2,United Kingdom,Sunday,July,0,-1
17625.0,1164,215,458,7.6060341102481885,1.9469424889750515,1885.1500000000005,622.8499999999998,471.28749999999985,295,United Kingdom,Friday,July,1,-1
13357.0,266,78,266,6.259991029008333,0.0,491.5999999999999,491.5999999999999,491.5999999999999,82,United Kingdom,Sunday,March,1,-1
16777.0,52,36,39,5.131556065016094,0.8212809417449864,134.32000000000005,95.17,67.16,39,United Kingdom,Sunday,March,0,0
14476.0,109,16,109,4.0,0.0,183.05000000000004,183.05000000000004,183.05000000000004,16,United Kingdom,Sunday,March,0,0
13481.0,1072,92,415,6.461545194870255,1.9299877118903883,1665.2599999999993,556.8800000000001,416.31500000000005,102,United Kingdom,Monday,August,1,-1
16245.0,824,71,402,6.083616823845558,1.5421032015646792,1217.7600000000007,558.66,405.91999999999985,81,United Kingdom,Monday,March,1,-1
13266.0,1878,63,224,5.662177194295525,3.501077410707485,2265.760000000001,282.7100000000001,188.81333333333336,145,United Kingdom,Friday,April,1,-1
12669.0,1057,89,832,6.463838596242659,0.8904916402194913,1319.9199999999996,945.0,659.96,91,France,Monday,December,1,-1
12792.0,214,23,214,4.523561956057013,0.0,329.5900000000001,329.5900000000001,329.5900000000001,23,Portugal,Monday,March,0,0
17765.0,131,41,58,5.314075318551896,1.4619665652603917,259.58,129.10000000000002,86.52666666666669,45,United Kingdom,Friday,April,0,0
15083.0,36,3,36,1.584962500721156,0.0,62.7,62.7,62.7,3,United Kingdom,Monday,March,0,0
18010.0,48,9,48,3.169925001442312,0.0,61.6,61.6,61.6,9,United Kingdom,Monday,March,0,0
13760.0,197,50,101,5.587275979077019,0.9997779672118908,286.79,151.7,143.39499999999995,57,United Kingdom,Monday,March,0,0
15624.0,240,21,103,4.28022625367366,1.876597555073194,511.50000000000017,187.35,127.875,29,United Kingdom,Monday,August,0,0
17749.0,255,24,204,4.5638561897747225,0.8554508105601307,478.94999999999993,304.64,239.475,25,United Kingdom,Monday,June,0,0
15068.0,307,88,183,6.4182958340544936,0.937734293986804,453.44999999999976,274.79,226.725,96,United Kingdom,Monday,March,1,0
14538.0,149,17,119,4.08746284125034,0.6722948170756379,334.35,227.85,167.175,17,United Kingdom,Friday,June,0,0
14851.0,291,25,156,4.643856189774723,0.9988455359952018,416.54999999999984,242.22000000000008,208.27500000000003,25,United Kingdom,Monday,March,0,0
14021.0,180,19,92,4.247927513443588,1.189731916820733,495.7000000000001,243.1,165.23333333333332,19,United Kingdom,Monday,December,0,0
13037.0,409,35,152,5.114369445886754,1.584962500721156,693.37,260.0,231.1233333333333,36,United Kingdom,Monday,April,0,0
18177.0,674,51,181,5.554470182793544,2.347789065092885,1251.2199999999996,324.17,208.53666666666672,71,United Kingdom,Saturday,April,1,0
14128.0,563,39,294,5.225186429663006,0.999643749677856,625.0000000000001,319.46,312.5,45,United Kingdom,Monday,March,0,0
17874.0,160,32,81,4.907071770088825,1.6515250989649322,501.87000000000006,286.1500000000001,83.645,39,United Kingdom,Thursday,April,0,0
17719.0,1566,87,182,5.9557202275516525,3.8170934646756387,3654.720000000003,509.63000000000005,243.648,196,United Kingdom,Friday,April,1,-1
14441.0,415,32,125,4.907071770088825,1.9907276110992356,1378.5900000000006,431.19,344.6475000000001,39,United Kingdom,Monday,June,1,-1
17931.0,127,56,109,5.797802294866491,0.7746319868686842,255.00000000000003,222.3,127.5,57,United Kingdom,Thursday,July,0,0
13803.0,121,17,121,4.08746284125034,0.0,277.07000000000005,277.07000000000005,277.07000000000005,17,United Kingdom,Tuesday,March,0,0
17398.0,282,23,173,4.440636352673266,1.3829457416591304,378.78,224.03000000000003,126.26,26,United Kingdom,Friday,August,0,0
15906.0,514,103,213,6.528530978391879,2.335445243288685,1247.7900000000004,554.69,178.2557142857143,138,United Kingdom,Monday,April,1,-1
13439.0,206,53,206,5.727920454563196,0.0,273.27,273.27,273.27,53,United Kingdom,Tuesday,March,0,0
12888.0,60,2,36,0.9182958340544896,0.9182958340544896,187.92,106.56,93.96,3,United Kingdom,Monday,March,0,0
12456.0,1178,87,441,6.379307251370897,1.580982641705794,1663.2400000000002,613.9099999999999,554.4133333333333,99,Switzerland,Sunday,July,1,-1
15521.0,1453,102,380,6.5272112304065075,2.4947443471908843,1790.4799999999993,477.67999999999984,255.78285714285718,152,United Kingdom,Saturday,July,1,-1
13720.0,354,40,204,5.321928094887364,1.7321134789601134,685.7999999999997,266.2,171.45,40,United Kingdom,Friday,April,0,0
17594.0,550,42,330,5.3238561897747285,0.8554508105601307,993.1799999999997,678.1800000000002,496.59,50,United Kingdom,Thursday,March,1,-1
17775.0,72,3,72,1.584962500721156,0.0,56.4,56.4,56.4,3,United Kingdom,Wednesday,March,0,0
14146.0,1859,150,653,7.189218951777113,1.8340856034642032,2633.020000000001,1159.5100000000002,658.2550000000001,163,United Kingdom,Monday,January,1,-1
16657.0,833,152,293,7.164526819122889,1.92164990251594,756.4599999999997,211.57,189.11500000000004,183,United Kingdom,Thursday,July,1,-1
15424.0,218,15,168,3.9068905956085183,0.9967916319816366,304.14,189.84,152.07,15,United Kingdom,Wednesday,March,0,0
13316.0,336,42,175,5.341744485170485,1.5586002440514308,580.4900000000001,325.98,145.1225,45,United Kingdom,Friday,February,0,0
16788.0,302,136,181,7.047667795166571,0.9835585673909616,575.94,294.4700000000002,287.97000000000014,146,United Kingdom,Monday,August,1,-1
16584.0,298,22,190,4.418295834054488,1.0,675.3799999999999,437.34,337.69000000000005,24,United Kingdom,Tuesday,March,0,0
15364.0,445,28,409,4.807354922057602,0.3712323266408756,675.5900000000003,581.3900000000001,337.79500000000013,28,United Kingdom,Monday,March,0,-1
18108.0,76,13,76,3.7004397181410926,0.0,201.2,201.2,201.2,13,United Kingdom,Wednesday,March,0,0
14272.0,408,26,325,4.700439718141092,0.7793498372920852,330.2,239.51,165.10000000000005,26,United Kingdom,Tuesday,March,0,0
15980.0,530,29,234,4.857980995127571,1.4318873153407885,1250.0000000000002,752.42,416.66666666666674,29,United Kingdom,Friday,December,1,-1
15832.0,463,53,463,5.727920454563196,0.0,821.4899999999999,821.4899999999999,821.4899999999999,53,United Kingdom,Wednesday,March,1,-1
14828.0,24,1,24,0.0,0.0,10.08,10.08,10.08,1,United Kingdom,Wednesday,March,0,1
16092.0,598,33,232,4.910659862177844,1.5723682907883647,722.56,271.07,240.85333333333332,47,United Kingdom,Thursday,August,0,0
15528.0,81,23,81,4.523561956057013,0.0,153.43,153.43,153.43,23,United Kingdom,Wednesday,March,0,0
16398.0,511,50,377,5.614712907393384,0.6572729784684463,972.95,794.5500000000002,486.475,53,United Kingdom,Sunday,August,1,-1
17088.0,835,84,333,6.291681284646299,1.845696169251495,1651.6099999999994,797.33,412.9025,101,United Kingdom,Friday,March,1,-1
17438.0,91,12,91,3.584962500721156,0.0,283.05,283.05,283.05,12,United Kingdom,Thursday,March,0,0
13060.0,115,11,115,3.459431618637298,0.0,243.93,243.93,243.93,11,United Kingdom,Thursday,March,0,0
14790.0,465,27,180,4.611949334080443,1.815198108089055,554.4600000000002,188.66000000000003,138.615,39,United Kingdom,Friday,December,0,0
14890.0,51,7,51,2.8073549220576046,0.0,125.65,125.65,125.65,7,United Kingdom,Thursday,March,0,0
16386.0,202,73,176,6.157197090657125,0.29181825659888583,273.07000000000005,211.97,136.535,78,United Kingdom,Friday,March,0,0
14818.0,193,34,119,4.984183719779191,1.4646177528032565,390.05,218.42,130.01666666666668,40,United Kingdom,Thursday,June,0,0
12909.0,735,58,212,5.818549764769761,2.079369815515414,992.73,296.6400000000001,198.546,63,United Kingdom,Monday,March,1,0
12619.0,688,31,202,4.7715983798534225,2.667868974452368,648.0199999999998,160.38,81.0025,44,Germany,Friday,April,0,-1
16681.0,535,14,146,3.615817594675933,2.1193869282348947,939.6400000000003,250.7800000000001,187.928,27,United Kingdom,Friday,April,0,-1
13573.0,107,21,97,4.368522527728206,0.5746356978376794,233.96,202.19000000000003,116.98000000000002,22,United Kingdom,Thursday,March,0,0
14957.0,34,12,34,3.584962500721156,0.0,58.49000000000001,58.49000000000001,58.49000000000001,12,United Kingdom,Thursday,March,0,0
13918.0,322,24,222,4.584962500721156,0.9182958340544896,565.1,366.9,282.55,24,United Kingdom,Friday,March,0,0
17212.0,5,1,5,0.0,0.0,3.95,3.95,3.95,1,United Kingdom,Thursday,March,0,1
14886.0,156,17,156,4.08746284125034,0.0,325.00000000000006,325.00000000000006,325.00000000000006,17,United Kingdom,Tuesday,January,0,0
13626.0,207,18,207,4.169925001442313,0.0,241.33,241.33,241.33,18,United Kingdom,Tuesday,January,0,0
13462.0,60,8,60,3.0,0.0,135.0,135.0,135.0,8,United Kingdom,Tuesday,January,0,0
18263.0,1024,50,456,5.643856189774728,1.5348439850956856,1042.4,411.64,347.4666666666667,50,United Kingdom,Monday,January,1,-1
16960.0,302,90,133,6.439913311976959,1.534299886092516,488.6,183.08,162.86666666666667,99,United Kingdom,Monday,January,1,0
17701.0,83,12,83,3.584962500721156,0.0,193.65,193.65,193.65,12,United Kingdom,Tuesday,January,0,0
14852.0,1272,84,355,6.204574355850651,2.4060005406260565,2228.7399999999993,631.77,371.45666666666665,119,United Kingdom,Friday,April,1,-1
12569.0,1573,84,244,6.106880944426487,4.606427342309856,2704.689999999999,284.39999999999986,96.59607142857143,137,Germany,Friday,April,1,-1
13169.0,146,7,74,2.7254805569978684,0.9910760598382222,355.1,199.2,177.55,9,United Kingdom,Sunday,January,0,0
16162.0,2,1,2,0.0,0.0,11.9,11.9,11.9,1,United Kingdom,Tuesday,January,0,1
13781.0,24,13,24,3.7004397181410926,0.0,68.54,68.54,68.54,13,United Kingdom,Friday,March,0,0
14023.0,307,28,160,4.789015477886192,0.9991421039919088,540.7699999999999,287.5300000000001,270.385,29,United Kingdom,Friday,February,0,0
17669.0,566,35,240,4.969274489883449,2.3164065918735486,880.52,328.92000000000013,125.78857142857143,47,United Kingdom,Friday,April,1,0
16142.0,358,28,358,4.807354922057602,0.0,356.04000000000013,356.04000000000013,356.04000000000013,28,United Kingdom,Monday,April,0,0
17648.0,424,57,177,5.7868037330237305,1.5624090842829097,1224.6,496.61,408.2,63,United Kingdom,Monday,April,1,-1
13059.0,27,6,27,2.5849625007211556,0.0,85.65000000000002,85.65000000000002,85.65000000000002,6,United Kingdom,Monday,April,0,0
16224.0,969,77,324,6.221366087947372,1.8584364107591689,1072.85,378.67,268.2125,83,United Kingdom,Monday,April,1,-1
17886.0,290,80,112,6.282023955618838,1.3572194732577525,468.23,198.92000000000004,156.07666666666668,87,United Kingdom,Friday,April,0,0
13294.0,436,41,310,5.306170651709183,0.9656361333706098,726.39,418.00000000000006,363.19500000000005,46,United Kingdom,Monday,April,1,0
15289.0,696,41,387,5.260847105465771,1.42428260326379,689.46,302.37000000000006,229.82,53,United Kingdom,Monday,April,1,-1
18185.0,175,14,175,3.8073549220576055,0.0,214.25000000000003,214.25000000000003,214.25000000000003,14,United Kingdom,Monday,April,0,0
15756.0,233,153,73,7.156276682487223,1.985477154260971,454.40999999999946,149.9200000000001,113.60250000000002,183,United Kingdom,Friday,April,1,-1
14747.0,69,11,69,3.459431618637298,0.0,176.95,176.95,176.95,11,United Kingdom,Monday,April,0,0
14719.0,1011,167,252,7.233503823628911,2.3007436441548275,1450.89,396.4699999999999,290.1779999999999,223,United Kingdom,Friday,April,1,-1
16586.0,83,7,83,2.8073549220576046,0.0,361.95,361.95,361.95,7,United Kingdom,Wednesday,May,0,0
16105.0,186,11,186,3.459431618637298,0.0,165.6,165.6,165.6,11,United Kingdom,Wednesday,May,0,0
15674.0,831,78,509,6.231486767965344,1.396290033625634,1520.6600000000005,950.8599999999997,506.88666666666666,84,United Kingdom,Friday,August,1,-1
16906.0,155,67,77,6.011085408180432,1.538250623139519,332.57999999999987,139.89999999999995,83.14499999999998,76,United Kingdom,Monday,June,0,0
16170.0,1197,93,237,6.422179940758058,2.561944298429641,1598.5199999999993,319.29000000000013,266.42,110,United Kingdom,Friday,April,1,-1
15244.0,397,29,238,4.825164052322362,0.9932338197397066,565.17,283.13,282.585,31,United Kingdom,Tuesday,May,0,0
16696.0,122,6,66,2.503258334775646,1.6577427265048887,462.3,209.1,115.575,9,United Kingdom,Friday,July,0,0
15145.0,695,46,241,5.440361758939866,1.9178631734745228,921.7300000000004,309.92999999999995,230.4325,55,United Kingdom,Thursday,April,1,0
17492.0,146,10,146,3.3219280948873617,0.0,288.62,288.62,288.62,10,United Kingdom,Wednesday,May,0,0
