CustomerID,Country,Fav_weekday,Fav_month
15651.0,United Kingdom,Friday,March
13035.0,United Kingdom,Thursday,March
17644.0,United Kingdom,Friday,August
13341.0,United Kingdom,Thursday,March
13512.0,United Kingdom,Thursday,March
16620.0,United Kingdom,Sunday,June
17698.0,United Kingdom,Thursday,March
14267.0,United Kingdom,Thursday,June
16022.0,United Kingdom,Thursday,March
14235.0,United Kingdom,Saturday,April
16769.0,United Kingdom,Thursday,March
17754.0,United Kingdom,Friday,February
12408.0,Belgium,Friday,February
16063.0,United Kingdom,Thursday,March
15178.0,United Kingdom,Thursday,March
14348.0,United Kingdom,Thursday,March
15815.0,United Kingdom,Friday,July
13695.0,United Kingdom,Friday,April
17979.0,United Kingdom,Friday,April
12545.0,Spain,Friday,March
14758.0,United Kingdom,Friday,April
14536.0,United Kingdom,Friday,March
13662.0,United Kingdom,Friday,March
17946.0,United Kingdom,Friday,April
13743.0,United Kingdom,Friday,August
18078.0,United Kingdom,Friday,June
16780.0,United Kingdom,Friday,August
17937.0,United Kingdom,Sunday,August
18273.0,United Kingdom,Sunday,July
17625.0,United Kingdom,Friday,July
13357.0,United Kingdom,Sunday,March
16777.0,United Kingdom,Sunday,March
14476.0,United Kingdom,Sunday,March
13481.0,United Kingdom,Monday,August
16245.0,United Kingdom,Monday,March
13266.0,United Kingdom,Friday,April
12669.0,France,Monday,December
12792.0,Portugal,Monday,March
17765.0,United Kingdom,Friday,April
15083.0,United Kingdom,Monday,March
18010.0,United Kingdom,Monday,March
13760.0,United Kingdom,Monday,March
15624.0,United Kingdom,Monday,August
17749.0,United Kingdom,Monday,June
15068.0,United Kingdom,Monday,March
14538.0,United Kingdom,Friday,June
14851.0,United Kingdom,Monday,March
14021.0,United Kingdom,Monday,December
13037.0,United Kingdom,Monday,April
18177.0,United Kingdom,Saturday,April
14128.0,United Kingdom,Monday,March
17874.0,United Kingdom,Thursday,April
17719.0,United Kingdom,Friday,April
14441.0,United Kingdom,Monday,June
17931.0,United Kingdom,Thursday,July
13803.0,United Kingdom,Tuesday,March
17398.0,United Kingdom,Friday,August
15906.0,United Kingdom,Monday,April
13439.0,United Kingdom,Tuesday,March
12888.0,United Kingdom,Monday,March
12456.0,Switzerland,Sunday,July
15521.0,United Kingdom,Saturday,July
13720.0,United Kingdom,Friday,April
17594.0,United Kingdom,Thursday,March
17775.0,United Kingdom,Wednesday,March
14146.0,United Kingdom,Monday,January
16657.0,United Kingdom,Thursday,July
15424.0,United Kingdom,Wednesday,March
13316.0,United Kingdom,Friday,February
16788.0,United Kingdom,Monday,August
16584.0,United Kingdom,Tuesday,March
15364.0,United Kingdom,Monday,March
18108.0,United Kingdom,Wednesday,March
14272.0,United Kingdom,Tuesday,March
15980.0,United Kingdom,Friday,December
15832.0,United Kingdom,Wednesday,March
14828.0,United Kingdom,Wednesday,March
16092.0,United Kingdom,Thursday,August
15528.0,United Kingdom,Wednesday,March
16398.0,United Kingdom,Sunday,August
17088.0,United Kingdom,Friday,March
17438.0,United Kingdom,Thursday,March
13060.0,United Kingdom,Thursday,March
14790.0,United Kingdom,Friday,December
14890.0,United Kingdom,Thursday,March
16386.0,United Kingdom,Friday,March
14818.0,United Kingdom,Thursday,June
12909.0,United Kingdom,Monday,March
12619.0,Germany,Friday,April
16681.0,United Kingdom,Friday,April
13573.0,United Kingdom,Thursday,March
14957.0,United Kingdom,Thursday,March
13918.0,United Kingdom,Friday,March
17212.0,United Kingdom,Thursday,March
14886.0,United Kingdom,Tuesday,January
13626.0,United Kingdom,Tuesday,January
13462.0,United Kingdom,Tuesday,January
18263.0,United Kingdom,Monday,January
16960.0,United Kingdom,Monday,January
17701.0,United Kingdom,Tuesday,January
14852.0,United Kingdom,Friday,April
12569.0,Germany,Friday,April
13169.0,United Kingdom,Sunday,January
16162.0,United Kingdom,Tuesday,January
13781.0,United Kingdom,Friday,March
14023.0,United Kingdom,Friday,February
17669.0,United Kingdom,Friday,April
16142.0,United Kingdom,Monday,April
17648.0,United Kingdom,Monday,April
13059.0,United Kingdom,Monday,April
16224.0,United Kingdom,Monday,April
17886.0,United Kingdom,Friday,April
13294.0,United Kingdom,Monday,April
15289.0,United Kingdom,Monday,April
18185.0,United Kingdom,Monday,April
15756.0,United Kingdom,Friday,April
14747.0,United Kingdom,Monday,April
14719.0,United Kingdom,Friday,April
16586.0,United Kingdom,Wednesday,May
16105.0,United Kingdom,Wednesday,May
15674.0,United Kingdom,Friday,August
16906.0,United Kingdom,Monday,June
16170.0,United Kingdom,Friday,April
15244.0,United Kingdom,Tuesday,May
16696.0,United Kingdom,Friday,July
15145.0,United Kingdom,Thursday,April
17492.0,United Kingdom,Wednesday,May
17409.0,United Kingdom,Saturday,August
17783.0,United Kingdom,Saturday,June
13863.0,United Kingdom,Saturday,June
13515.0,United Kingdom,Saturday,August
15917.0,United Kingdom,Saturday,June
17440.0,United Kingdom,Saturday,June
17140.0,United Kingdom,Saturday,June
14964.0,United Kingdom,Saturday,June
16031.0,United Kingdom,Saturday,August
14403.0,United Kingdom,Saturday,June
17042.0,United Kingdom,Friday,August
17906.0,United Kingdom,Saturday,June
18272.0,United Kingdom,Monday,April
13731.0,United Kingdom,Monday,April
13748.0,United Kingdom,Monday,April
12580.0,Germany,Monday,July
14912.0,Italy,Monday,July
15530.0,United Kingdom,Friday,July
13950.0,United Kingdom,Monday,July
13892.0,United Kingdom,Friday,July
13752.0,United Kingdom,Friday,August
14446.0,United Kingdom,Friday,July
16209.0,United Kingdom,Friday,December
15754.0,United Kingdom,Monday,July
13712.0,United Kingdom,Monday,July
15800.0,United Kingdom,Monday,August
16469.0,United Kingdom,Monday,July
13005.0,United Kingdom,Monday,July
14981.0,United Kingdom,Monday,July
17928.0,United Kingdom,Monday,July
16261.0,United Kingdom,Monday,August
17883.0,United Kingdom,Friday,July
14619.0,United Kingdom,Thursday,August
13995.0,United Kingdom,Friday,August
16643.0,United Kingdom,Thursday,August
14246.0,United Kingdom,Monday,August
18040.0,United Kingdom,Sunday,August
16837.0,United Kingdom,Saturday,April
15119.0,United Kingdom,Thursday,August
16325.0,United Kingdom,Monday,August
14924.0,United Kingdom,Thursday,August
15109.0,United Kingdom,Thursday,August
16623.0,United Kingdom,Thursday,August
12999.0,United Kingdom,Thursday,August
12717.0,Greece,Monday,August
13962.0,United Kingdom,Friday,August
18036.0,United Kingdom,Friday,August
14958.0,United Kingdom,Friday,August
13562.0,United Kingdom,Monday,August
15775.0,United Kingdom,Thursday,August
17054.0,United Kingdom,Friday,April
13548.0,United Kingdom,Saturday,April
13508.0,United Kingdom,Tuesday,October
13606.0,United Kingdom,Tuesday,October
12447.0,Belgium,Tuesday,October
13570.0,United Kingdom,Tuesday,October
13232.0,United Kingdom,Friday,December
18129.0,United Kingdom,Tuesday,October
13632.0,United Kingdom,Friday,April
17550.0,United Kingdom,Thursday,May
15655.0,United Kingdom,Tuesday,October
16188.0,United Kingdom,Friday,April
15214.0,United Kingdom,Friday,August
17574.0,United Kingdom,Friday,November
15737.0,United Kingdom,Friday,July
14311.0,United Kingdom,Friday,November
12982.0,United Kingdom,Friday,November
12701.0,Germany,Friday,November
12596.0,Spain,Friday,November
14273.0,United Kingdom,Friday,July
12363.0,Unspecified,Friday,August
13549.0,United Kingdom,Friday,December
15414.0,United Kingdom,Friday,February
13203.0,United Kingdom,Friday,November
14628.0,United Kingdom,Friday,November
14326.0,United Kingdom,Friday,November
13655.0,United Kingdom,Sunday,August
12910.0,United Kingdom,Friday,December
13577.0,United Kingdom,Monday,August
15251.0,United Kingdom,Friday,April
14111.0,United Kingdom,Monday,December
16172.0,United Kingdom,Friday,December
17972.0,United Kingdom,Sunday,December
12463.0,Belgium,Friday,December
17278.0,United Kingdom,Sunday,December
14844.0,United Kingdom,Monday,August
15212.0,United Kingdom,Sunday,December
14998.0,United Kingdom,Sunday,December
13484.0,United Kingdom,Sunday,December
16697.0,United Kingdom,Sunday,December
14931.0,Channel Islands,Monday,April
18236.0,United Kingdom,Monday,April
13740.0,United Kingdom,Wednesday,April
15230.0,United Kingdom,Thursday,April
15134.0,United Kingdom,Friday,April
16309.0,United Kingdom,Thursday,April
13544.0,United Kingdom,Monday,April
14262.0,United Kingdom,Friday,April
13134.0,United Kingdom,Thursday,April
17589.0,United Kingdom,Friday,April
16097.0,United Kingdom,Wednesday,April
13122.0,United Kingdom,Wednesday,April
17746.0,United Kingdom,Wednesday,April
16175.0,United Kingdom,Thursday,April
14834.0,United Kingdom,Saturday,April
16348.0,United Kingdom,Friday,April
15147.0,United Kingdom,Wednesday,April
16131.0,United Kingdom,Monday,April
15813.0,United Kingdom,Monday,April
17058.0,United Kingdom,Monday,April
17704.0,United Kingdom,Friday,April
13772.0,United Kingdom,Saturday,April
15935.0,United Kingdom,Thursday,April
16249.0,United Kingdom,Friday,April
14198.0,United Kingdom,Monday,April
13989.0,United Kingdom,Thursday,April
17930.0,United Kingdom,Friday,April
14154.0,United Kingdom,Thursday,April
14206.0,United Kingdom,Thursday,April
14482.0,United Kingdom,Monday,April
14163.0,United Kingdom,Friday,April
17601.0,United Kingdom,Thursday,April
17142.0,United Kingdom,Thursday,April
12457.0,Switzerland,Thursday,April
15135.0,United Kingdom,Thursday,April
16806.0,United Kingdom,Saturday,April
13120.0,United Kingdom,Friday,April
13516.0,United Kingdom,Friday,April
14323.0,United Kingdom,Friday,April
18079.0,United Kingdom,Friday,April
12639.0,Sweden,Friday,April
14700.0,United Kingdom,Friday,April
15027.0,United Kingdom,Friday,April
17367.0,United Kingdom,Friday,April
18213.0,United Kingdom,Sunday,April
13220.0,United Kingdom,Sunday,April
15985.0,United Kingdom,Monday,April
16193.0,United Kingdom,Sunday,April
15172.0,United Kingdom,Friday,April
15745.0,United Kingdom,Saturday,April
17582.0,United Kingdom,Sunday,April
13474.0,United Kingdom,Sunday,April
17697.0,United Kingdom,Sunday,April
16639.0,United Kingdom,Monday,April
16947.0,United Kingdom,Monday,April
15491.0,United Kingdom,Monday,April
16617.0,United Kingdom,Monday,April
15265.0,United Kingdom,Monday,April
16226.0,United Kingdom,Friday,April
18009.0,United Kingdom,Monday,April
16399.0,United Kingdom,Monday,April
14623.0,United Kingdom,Monday,April
15769.0,United Kingdom,Monday,April
15625.0,United Kingdom,Monday,April
15508.0,United Kingdom,Monday,April
16628.0,United Kingdom,Thursday,April
13647.0,United Kingdom,Friday,April
15594.0,United Kingdom,Monday,April
13479.0,United Kingdom,Monday,April
13376.0,United Kingdom,Friday,April
15717.0,United Kingdom,Tuesday,April
13719.0,United Kingdom,Saturday,April
16633.0,United Kingdom,Monday,April
13101.0,United Kingdom,Tuesday,April
15225.0,United Kingdom,Tuesday,April
14152.0,United Kingdom,Sunday,April
12733.0,USA,Tuesday,April
15436.0,United Kingdom,Sunday,April
17217.0,United Kingdom,Tuesday,April
12656.0,France,Friday,April
17734.0,United Kingdom,Monday,April
14905.0,United Kingdom,Saturday,April
14148.0,United Kingdom,Wednesday,April
16103.0,United Kingdom,Monday,April
14626.0,United Kingdom,Friday,April
14868.0,United Kingdom,Friday,April
18246.0,United Kingdom,Wednesday,April
13485.0,United Kingdom,Wednesday,April
15517.0,United Kingdom,Wednesday,April
17115.0,United Kingdom,Thursday,April
17120.0,United Kingdom,Wednesday,April
15912.0,United Kingdom,Tuesday,April
12506.0,France,Thursday,April
12670.0,France,Thursday,April
17588.0,United Kingdom,Thursday,April
14759.0,United Kingdom,Friday,April
16185.0,United Kingdom,Thursday,April
13389.0,United Kingdom,Monday,April
12354.0,Spain,Thursday,April
17631.0,United Kingdom,Friday,April
17061.0,United Kingdom,Friday,April
17718.0,United Kingdom,Thursday,April
17630.0,United Kingdom,Thursday,April
16146.0,United Kingdom,Friday,April
17109.0,United Kingdom,Monday,April
16587.0,United Kingdom,Thursday,April
12622.0,Germany,Thursday,April
16750.0,United Kingdom,Saturday,April
13482.0,United Kingdom,Thursday,April
14512.0,United Kingdom,Friday,April
17670.0,United Kingdom,Tuesday,April
16834.0,United Kingdom,Tuesday,April
15108.0,European Community,Friday,April
16942.0,United Kingdom,Saturday,April
14640.0,United Kingdom,Friday,April
16823.0,United Kingdom,Tuesday,April
15237.0,United Kingdom,Friday,April
12573.0,France,Tuesday,April
17854.0,United Kingdom,Tuesday,April
17436.0,United Kingdom,Friday,April
16965.0,United Kingdom,Wednesday,April
12840.0,United Kingdom,Monday,April
15891.0,United Kingdom,Wednesday,April
17187.0,United Kingdom,Wednesday,April
13637.0,United Kingdom,Friday,April
17991.0,United Kingdom,Thursday,April
16418.0,United Kingdom,Tuesday,April
16099.0,United Kingdom,Monday,April
15768.0,United Kingdom,Friday,April
16637.0,United Kingdom,Monday,April
15223.0,United Kingdom,Thursday,April
14240.0,United Kingdom,Sunday,April
15143.0,United Kingdom,Thursday,April
13229.0,United Kingdom,Thursday,April
14973.0,United Kingdom,Thursday,April
14271.0,United Kingdom,Thursday,April
15952.0,United Kingdom,Monday,April
16227.0,United Kingdom,Thursday,April
17893.0,United Kingdom,Thursday,April
14022.0,United Kingdom,Thursday,April
15210.0,United Kingdom,Thursday,April
16370.0,United Kingdom,Sunday,April
15376.0,United Kingdom,Sunday,August
14655.0,United Kingdom,Friday,January
17615.0,United Kingdom,Friday,January
16055.0,United Kingdom,Saturday,March
14149.0,United Kingdom,Saturday,March
17501.0,United Kingdom,Saturday,March
12643.0,France,Saturday,March
15582.0,United Kingdom,Saturday,August
16230.0,United Kingdom,Saturday,March
18146.0,United Kingdom,Friday,July
15976.0,United Kingdom,Monday,June
12886.0,United Kingdom,Thursday,April
17974.0,United Kingdom,Tuesday,April
13524.0,United Kingdom,Monday,April
17955.0,United Kingdom,Tuesday,April
16610.0,United Kingdom,Tuesday,April
17394.0,United Kingdom,Tuesday,April
16094.0,United Kingdom,Monday,April
14173.0,United Kingdom,Tuesday,April
16258.0,United Kingdom,Friday,April
14948.0,United Kingdom,Monday,April
17384.0,United Kingdom,Sunday,April
12593.0,France,Thursday,August
14340.0,United Kingdom,Thursday,May
17429.0,United Kingdom,Thursday,July
13711.0,United Kingdom,Thursday,May
16027.0,United Kingdom,Monday,July
14515.0,United Kingdom,Sunday,April
16457.0,United Kingdom,Thursday,May
17527.0,United Kingdom,Monday,August
14199.0,United Kingdom,Thursday,May
13888.0,United Kingdom,Thursday,December
14423.0,United Kingdom,Thursday,May
14697.0,United Kingdom,Thursday,May
17522.0,United Kingdom,Friday,August
13867.0,United Kingdom,Monday,August
17624.0,United Kingdom,Friday,May
14393.0,United Kingdom,Thursday,May
17578.0,United Kingdom,Thursday,May
13450.0,United Kingdom,Friday,January
17423.0,United Kingdom,Monday,June
18241.0,United Kingdom,Friday,August
16319.0,United Kingdom,Sunday,June
15757.0,United Kingdom,Sunday,June
17174.0,United Kingdom,Sunday,June
18227.0,United Kingdom,Sunday,June
18235.0,United Kingdom,Sunday,June
13741.0,United Kingdom,Sunday,June
12394.0,Belgium,Sunday,June
16832.0,United Kingdom,Sunday,June
15258.0,United Kingdom,Friday,June
15552.0,United Kingdom,Sunday,June
18170.0,United Kingdom,Friday,August
13723.0,United Kingdom,Sunday,June
14005.0,United Kingdom,Friday,August
15561.0,United Kingdom,Friday,August
16121.0,United Kingdom,Friday,August
18142.0,United Kingdom,Friday,August
13642.0,United Kingdom,Friday,August
15117.0,United Kingdom,Friday,August
13561.0,United Kingdom,Friday,August
15704.0,United Kingdom,Friday,August
16232.0,United Kingdom,Friday,August
17410.0,United Kingdom,Friday,April
13835.0,United Kingdom,Friday,August
13427.0,United Kingdom,Friday,August
14353.0,United Kingdom,Friday,August
13003.0,United Kingdom,Monday,November
16756.0,United Kingdom,Monday,September
13492.0,Switzerland,Friday,January
18120.0,United Kingdom,Monday,September
12355.0,Bahrain,Monday,September
17723.0,United Kingdom,Monday,June
14699.0,United Kingdom,Monday,September
12821.0,United Kingdom,Monday,September
13055.0,United Kingdom,Thursday,October
13320.0,United Kingdom,Thursday,August
16357.0,United Kingdom,Saturday,June
18242.0,United Kingdom,Friday,May
15865.0,United Kingdom,Friday,December
14397.0,United Kingdom,Friday,April
13242.0,United Kingdom,Friday,August
12684.0,France,Saturday,February
14288.0,United Kingdom,Wednesday,October
15063.0,United Kingdom,Wednesday,October
12592.0,Germany,Tuesday,August
14591.0,United Kingdom,Thursday,November
13990.0,United Kingdom,Wednesday,October
12749.0,United Kingdom,Saturday,January
16320.0,Unspecified,Monday,June
14691.0,United Kingdom,Saturday,April
16229.0,United Kingdom,Saturday,November
14920.0,United Kingdom,Saturday,November
17489.0,United Kingdom,Saturday,December
13404.0,United Kingdom,Friday,August
15729.0,United Kingdom,Saturday,November
16644.0,United Kingdom,Saturday,June
14731.0,United Kingdom,Saturday,May
15187.0,United Kingdom,Friday,April
13052.0,United Kingdom,Saturday,November
17664.0,United Kingdom,Monday,November
14649.0,United Kingdom,Saturday,May
14883.0,United Kingdom,Monday,December
12976.0,United Kingdom,Monday,December
14681.0,United Kingdom,Monday,December
14421.0,United Kingdom,Monday,December
16116.0,United Kingdom,Monday,December
14988.0,United Kingdom,Monday,December
15489.0,United Kingdom,Monday,December
14364.0,United Kingdom,Friday,August
16006.0,United Kingdom,Monday,December
16184.0,United Kingdom,Friday,August
17932.0,United Kingdom,Monday,December
18221.0,United Kingdom,Friday,August
14853.0,United Kingdom,Monday,December
17658.0,United Kingdom,Monday,December
17764.0,United Kingdom,Monday,December
14651.0,United Kingdom,Monday,December
14000.0,United Kingdom,Monday,December
13601.0,United Kingdom,Monday,December
17970.0,United Kingdom,Monday,December
15826.0,United Kingdom,Friday,May
15907.0,United Kingdom,Friday,June
12695.0,France,Friday,April
14873.0,United Kingdom,Friday,May
14689.0,United Kingdom,Sunday,May
15440.0,United Kingdom,Sunday,July
16076.0,United Kingdom,Monday,August
15333.0,United Kingdom,Sunday,May
16283.0,United Kingdom,Friday,April
17263.0,United Kingdom,Sunday,May
16877.0,United Kingdom,Friday,May
12674.0,France,Friday,January
16642.0,United Kingdom,Monday,May
12871.0,United Kingdom,Friday,May
14038.0,United Kingdom,Monday,July
14489.0,United Kingdom,Monday,May
14888.0,United Kingdom,Monday,May
13456.0,United Kingdom,Friday,July
17898.0,United Kingdom,Monday,May
13976.0,United Kingdom,Tuesday,May
16139.0,United Kingdom,Friday,August
15730.0,United Kingdom,Tuesday,August
16266.0,United Kingdom,Monday,August
17505.0,United Kingdom,Friday,January
12690.0,France,Wednesday,May
16446.0,United Kingdom,Wednesday,May
17556.0,United Kingdom,Wednesday,May
13094.0,United Kingdom,Wednesday,May
14583.0,United Kingdom,Monday,April
16818.0,United Kingdom,Friday,August
13572.0,United Kingdom,Wednesday,May
14009.0,United Kingdom,Wednesday,May
13258.0,United Kingdom,Monday,May
14463.0,United Kingdom,Wednesday,May
13192.0,United Kingdom,Monday,May
16987.0,United Kingdom,Friday,June
13417.0,United Kingdom,Thursday,May
17047.0,United Kingdom,Thursday,May
15116.0,United Kingdom,Thursday,July
17469.0,United Kingdom,Saturday,August
16647.0,United Kingdom,Thursday,June
15630.0,United Kingdom,Thursday,May
17245.0,United Kingdom,Thursday,May
16008.0,United Kingdom,Sunday,May
17871.0,United Kingdom,Thursday,May
13529.0,United Kingdom,Thursday,May
12620.0,France,Friday,May
15599.0,United Kingdom,Sunday,May
12743.0,Unspecified,Sunday,August
14859.0,United Kingdom,Sunday,May
15791.0,United Kingdom,Thursday,May
13658.0,United Kingdom,Thursday,May
13887.0,United Kingdom,Thursday,May
12353.0,Bahrain,Thursday,May
14551.0,United Kingdom,Monday,May
17166.0,United Kingdom,Friday,January
17926.0,United Kingdom,Friday,July
17455.0,United Kingdom,Friday,May
13856.0,United Kingdom,Friday,June
13308.0,United Kingdom,Friday,May
13243.0,United Kingdom,Friday,May
15095.0,United Kingdom,Friday,August
18048.0,United Kingdom,Friday,May
17867.0,United Kingdom,Friday,July
18287.0,United Kingdom,Friday,December
18150.0,United Kingdom,Friday,July
16690.0,United Kingdom,Sunday,May
16038.0,United Kingdom,Saturday,February
13972.0,United Kingdom,Friday,May
13227.0,United Kingdom,Sunday,May
16801.0,United Kingdom,Sunday,June
13657.0,United Kingdom,Sunday,May
17176.0,United Kingdom,Sunday,May
14837.0,United Kingdom,Friday,August
14921.0,United Kingdom,Sunday,May
16341.0,United Kingdom,Sunday,May
14647.0,United Kingdom,Sunday,May
12710.0,Germany,Friday,April
15292.0,United Kingdom,Sunday,May
15705.0,United Kingdom,Sunday,May
13339.0,United Kingdom,Monday,May
13885.0,United Kingdom,Monday,March
12360.0,Austria,Friday,August
13546.0,United Kingdom,Monday,May
13223.0,United Kingdom,Monday,May
13831.0,United Kingdom,Monday,July
18160.0,United Kingdom,Monday,May
15434.0,United Kingdom,Monday,August
15734.0,United Kingdom,Monday,August
13737.0,United Kingdom,Monday,May
13213.0,United Kingdom,Friday,March
18018.0,United Kingdom,Tuesday,August
15314.0,United Kingdom,Tuesday,May
17521.0,United Kingdom,Tuesday,May
15042.0,United Kingdom,Tuesday,May
16091.0,United Kingdom,Sunday,August
15804.0,United Kingdom,Friday,August
14593.0,United Kingdom,Friday,May
16763.0,United Kingdom,Wednesday,May
12562.0,France,Friday,January
12815.0,Poland,Friday,July
14522.0,United Kingdom,Thursday,August
16448.0,United Kingdom,Wednesday,May
14584.0,United Kingdom,Thursday,June
12974.0,United Kingdom,Thursday,May
12987.0,United Kingdom,Thursday,May
14816.0,United Kingdom,Thursday,May
15852.0,United Kingdom,Monday,June
16624.0,United Kingdom,Thursday,May
12493.0,France,Monday,June
18232.0,United Kingdom,Monday,May
18073.0,United Kingdom,Monday,August
16369.0,United Kingdom,Friday,May
14280.0,United Kingdom,Friday,May
17345.0,United Kingdom,Friday,July
16275.0,United Kingdom,Friday,May
14338.0,United Kingdom,Friday,May
15402.0,United Kingdom,Friday,July
12876.0,Belgium,Friday,May
12426.0,Germany,Sunday,May
14451.0,United Kingdom,Monday,May
14823.0,United Kingdom,Sunday,December
15897.0,United Kingdom,Sunday,May
17051.0,United Kingdom,Sunday,May
15925.0,United Kingdom,Sunday,May
12787.0,Netherlands,Friday,May
15863.0,United Kingdom,Monday,May
16483.0,United Kingdom,Tuesday,May
13398.0,United Kingdom,Tuesday,May
13070.0,United Kingdom,Tuesday,May
14819.0,United Kingdom,Friday,June
12790.0,Netherlands,Tuesday,May
15163.0,United Kingdom,Monday,May
18204.0,United Kingdom,Monday,August
16810.0,United Kingdom,Tuesday,May
15124.0,United Kingdom,Thursday,January
16969.0,United Kingdom,Monday,January
13917.0,United Kingdom,Friday,January
16424.0,United Kingdom,Thursday,January
13062.0,United Kingdom,Thursday,January
16484.0,United Kingdom,Sunday,February
15184.0,United Kingdom,Sunday,February
18135.0,United Kingdom,Sunday,February
14453.0,United Kingdom,Sunday,February
13437.0,United Kingdom,Friday,August
12517.0,Germany,Friday,February
16529.0,United Kingdom,Sunday,February
16239.0,United Kingdom,Friday,March
14500.0,United Kingdom,Friday,December
16117.0,United Kingdom,Sunday,March
16593.0,United Kingdom,Sunday,March
13248.0,United Kingdom,Friday,July
16967.0,United Kingdom,Sunday,March
15405.0,United Kingdom,Sunday,March
16659.0,United Kingdom,Sunday,March
16880.0,United Kingdom,Friday,January
13435.0,United Kingdom,Sunday,April
13131.0,United Kingdom,Friday,May
14891.0,United Kingdom,Friday,July
16682.0,United Kingdom,Friday,April
15453.0,United Kingdom,Friday,April
16963.0,United Kingdom,Friday,May
13682.0,United Kingdom,Friday,May
15462.0,United Kingdom,Friday,July
12449.0,Belgium,Friday,February
15349.0,United Kingdom,Friday,April
16849.0,United Kingdom,Monday,June
12802.0,Netherlands,Monday,June
16298.0,United Kingdom,Monday,June
12535.0,France,Friday,June
18248.0,United Kingdom,Monday,June
15386.0,United Kingdom,Monday,June
16611.0,United Kingdom,Monday,June
17252.0,United Kingdom,Monday,August
14542.0,United Kingdom,Wednesday,July
16825.0,United Kingdom,Tuesday,January
12380.0,Belgium,Friday,July
13643.0,United Kingdom,Thursday,August
15073.0,United Kingdom,Wednesday,July
15969.0,United Kingdom,Friday,July
13283.0,United Kingdom,Thursday,July
14375.0,United Kingdom,Wednesday,July
17124.0,United Kingdom,Wednesday,July
17987.0,United Kingdom,Wednesday,July
13395.0,United Kingdom,Wednesday,July
17828.0,Malta,Monday,August
15743.0,United Kingdom,Friday,August
17414.0,United Kingdom,Saturday,August
14622.0,United Kingdom,Saturday,August
15609.0,United Kingdom,Saturday,August
14561.0,United Kingdom,Saturday,August
16358.0,United Kingdom,Friday,August
15238.0,United Kingdom,Monday,August
13466.0,United Kingdom,Saturday,August
17360.0,United Kingdom,Saturday,August
13510.0,United Kingdom,Friday,August
16892.0,United Kingdom,Friday,August
14241.0,United Kingdom,Tuesday,September
14132.0,United Kingdom,Friday,April
14963.0,United Kingdom,Monday,June
17169.0,United Kingdom,Thursday,October
15252.0,United Kingdom,Friday,March
17731.0,United Kingdom,Tuesday,March
16113.0,United Kingdom,Tuesday,September
12694.0,France,Friday,September
16107.0,United Kingdom,Friday,August
17483.0,United Kingdom,Thursday,July
15679.0,United Kingdom,Sunday,August
13686.0,United Kingdom,Thursday,October
16581.0,United Kingdom,Thursday,October
17234.0,United Kingdom,Thursday,October
17797.0,United Kingdom,Thursday,November
16614.0,United Kingdom,Thursday,October
12409.0,Switzerland,Thursday,October
15411.0,United Kingdom,Friday,July
18281.0,United Kingdom,Tuesday,December
14984.0,United Kingdom,Sunday,December
12516.0,Germany,Friday,December
17265.0,United Kingdom,Sunday,December
13617.0,United Kingdom,Sunday,August
17242.0,United Kingdom,Tuesday,August
17289.0,United Kingdom,Saturday,August
16018.0,United Kingdom,Monday,December
13761.0,United Kingdom,Monday,June
13517.0,United Kingdom,Monday,August
13936.0,United Kingdom,Monday,June
16342.0,United Kingdom,Monday,August
14177.0,United Kingdom,Monday,June
16205.0,United Kingdom,Friday,February
12732.0,France,Monday,June
15036.0,United Kingdom,Monday,June
13589.0,United Kingdom,Friday,June
17579.0,United Kingdom,Monday,July
15069.0,United Kingdom,Monday,June
17349.0,United Kingdom,Monday,June
13080.0,United Kingdom,Monday,June
13663.0,United Kingdom,Monday,June
14503.0,United Kingdom,Friday,February
16774.0,United Kingdom,Monday,August
13384.0,United Kingdom,Sunday,June
17101.0,United Kingdom,Tuesday,June
14997.0,United Kingdom,Friday,December
17155.0,United Kingdom,Tuesday,June
12809.0,Portugal,Wednesday,June
16461.0,United Kingdom,Wednesday,June
13343.0,United Kingdom,Wednesday,June
12624.0,France,Thursday,August
18165.0,United Kingdom,Wednesday,June
16324.0,United Kingdom,Tuesday,June
17651.0,United Kingdom,Friday,August
14222.0,United Kingdom,Wednesday,June
15585.0,United Kingdom,Thursday,June
17490.0,United Kingdom,Friday,July
16739.0,United Kingdom,Thursday,June
16276.0,United Kingdom,Thursday,June
17193.0,United Kingdom,Monday,April
14285.0,United Kingdom,Friday,February
17642.0,United Kingdom,Thursday,December
12816.0,Poland,Monday,June
13575.0,United Kingdom,Friday,December
17157.0,United Kingdom,Saturday,February
16852.0,United Kingdom,Thursday,June
15219.0,United Kingdom,Thursday,June
15014.0,United Kingdom,Thursday,June
14765.0,United Kingdom,Friday,August
16869.0,United Kingdom,Friday,June
15909.0,United Kingdom,Sunday,June
13618.0,United Kingdom,Sunday,June
16050.0,United Kingdom,Sunday,June
17879.0,United Kingdom,Sunday,June
17562.0,United Kingdom,Friday,August
15334.0,United Kingdom,Sunday,June
12450.0,Spain,Sunday,June
13568.0,United Kingdom,Sunday,June
14820.0,United Kingdom,Friday,June
16744.0,United Kingdom,Monday,April
15700.0,United Kingdom,Monday,June
17299.0,United Kingdom,Monday,August
12837.0,United Kingdom,Sunday,June
15076.0,United Kingdom,Monday,June
15921.0,United Kingdom,Monday,June
